transcript_id,SRR13618140,SRR13618141,SRR13618142,SRR13618143,SRR13618144,SRR13618145,SRR13618146,SRR13618147,SRR13618148,SRR13618149,SRR13618150,SRR13618151
MSTRG.22245.1,9839,1235,6074,8232,7681,690,3501,169,7505,6913,1830,5016
MSTRG.22245.3,732,116,95,98,1006,196,2340,286,974,495,32,1272
MSTRG.22245.4,34,1186,41,475,60,897,2022,228,1472,22,2157,448
MSTRG.22245.2,10,6523,1993,1015,26,4358,2369,8800,24,7,3802,2694
MSTRG.22247.2,0,0,0,0,0,0,250,0,0,317,0,0
MSTRG.22246.1,748,841,676,642,520,460,1448,861,1025,970,719,1130
MSTRG.22247.1,808,808,1256,1365,824,398,1413,1387,1479,1044,1043,1529
MSTRG.22247.3,174,0,0,0,0,0,0,0,0,0,0,0
MSTRG.22248.1,1312,980,3529,2529,922,392,5458,3362,3790,4190,3023,4143
MSTRG.22249.1,3,5,150,21,7,0,165,84,101,149,86,80
MSTRG.22250.1,9,0,12,0,0,63,0,50,4,9,8,0
MSTRG.22251.1,55,48,156,111,74,13,334,92,130,280,79,182
MSTRG.22252.1,17,8,35,15,15,12,79,15,22,104,16,49
MSTRG.22253.1,910,901,797,946,960,988,564,952,833,606,878,829
MSTRG.22254.1,1499,1148,2128,2574,1657,1312,1657,1988,1921,1699,1863,2088
MSTRG.22254.2,32,47,43,159,21,104,27,122,63,53,44,85
MSTRG.22255.1,531,451,749,728,601,297,786,937,929,793,518,752
MSTRG.22255.2,29,6,70,70,37,0,178,111,70,89,299,62
MSTRG.22255.3,223,253,127,115,280,349,75,165,207,153,125,118
MSTRG.22257.3,0,825,0,0,0,0,0,1,0,700,0,136
MSTRG.22257.2,955,590,913,0,669,1522,569,1019,917,103,928,39
MSTRG.22257.1,249,131,32,1029,724,211,195,21,166,23,17,1074
MSTRG.22256.1,4,30,2,4,48,66,6,0,0,7,0,1
MSTRG.22258.1,72,26,195,202,67,58,117,204,184,204,223,311
MSTRG.22259.1,83,78,96,98,122,73,217,133,158,148,82,146
MSTRG.22260.1,56,28,108,111,53,33,30,41,28,62,41,50
MSTRG.22261.1,94,110,233,129,114,58,96,115,105,92,82,92
MSTRG.22262.1,0,10,72,53,5,0,144,97,137,109,64,105
MSTRG.22263.1,107,106,253,164,176,95,287,250,232,237,211,275
MSTRG.22264.1,254,367,185,174,226,251,120,261,191,118,155,202
MSTRG.22265.2,0,365,0,0,411,0,18,0,0,4,234,0
MSTRG.22265.1,248,0,271,346,0,493,276,394,355,282,15,304
MSTRG.22266.1,69,43,73,45,27,55,97,92,58,79,41,90
MSTRG.22267.1,1161,1131,963,1247,1335,1105,833,1142,1059,827,965,878
MSTRG.22268.1,9,31,38,89,31,7,43,54,49,36,71,48
MSTRG.22270.1,31,12,48,42,0,19,34,29,48,42,47,37
MSTRG.22269.1,1141,918,645,995,1319,1176,921,998,1172,894,886,926
MSTRG.22269.3,733,879,162,175,749,946,471,510,551,408,368,322
MSTRG.22269.2,565,752,316,323,680,667,414,445,639,388,365,402
MSTRG.22269.4,350,388,73,87,282,337,268,294,335,188,169,195
MSTRG.22269.5,172,156,112,81,231,257,108,250,71,152,226,47
MSTRG.22271.1,30,1,199,92,3,7,255,87,179,221,136,204
MSTRG.22272.1,387,487,157,319,481,376,555,526,281,569,351,589
MSTRG.22272.2,72,0,138,0,0,0,0,0,209,0,169,0
MSTRG.22275.1,131,115,509,251,155,85,314,281,276,306,260,295
MSTRG.22275.3,91,11,9,0,90,42,86,51,111,76,51,37
MSTRG.22275.2,72,121,43,262,101,50,247,221,200,248,219,255
MSTRG.22276.1,78,33,239,270,104,62,311,233,221,293,244,253
MSTRG.22277.1,3,16,27,79,27,23,44,25,21,14,35,35
MSTRG.22276.2,32,41,123,5,0,0,45,104,104,104,75,101
MSTRG.22276.3,15,17,35,132,25,23,97,61,83,107,67,60
MSTRG.22277.3,5,2,6,9,4,8,33,11,15,28,23,33
MSTRG.22277.2,13,17,24,31,23,21,116,39,56,75,64,82
MSTRG.22278.1,10,6,96,53,35,12,52,28,37,44,33,44
MSTRG.22273.1,55,44,230,168,135,54,637,214,244,446,164,335
MSTRG.22274.1,9,2,12,5,7,8,52,21,32,58,14,43
MSTRG.22279.1,75,90,104,101,79,65,154,170,126,175,142,111
MSTRG.22280.2,0,0,180,357,1245,2004,395,544,1254,782,246,762
MSTRG.22280.1,3720,3734,3858,3639,2583,1909,4189,3892,3805,4088,3187,3196
MSTRG.22281.1,47,40,6,18,53,24,26,21,21,9,56,23
MSTRG.22282.1,13,8,18,13,16,3,30,15,25,34,27,37
MSTRG.22283.1,7,8,16,1,6,2,23,26,23,24,16,11
MSTRG.22285.1,83,159,104,17,145,138,323,302,133,138,306,207
MSTRG.22285.2,34,0,20,10,7,0,77,239,110,70,98,91
MSTRG.22285.3,173,137,604,324,255,205,256,38,127,550,173,477
MSTRG.22285.4,81,0,35,11,0,0,43,16,160,28,79,7
MSTRG.22285.5,59,122,95,442,0,18,30,6,182,12,21,10
MSTRG.22285.6,56,0,29,22,5,0,57,143,80,39,102,45
MSTRG.22286.1,112,80,336,213,57,45,389,420,403,470,319,437
MSTRG.22286.2,33,58,254,214,84,78,275,431,313,259,346,276
MSTRG.22287.1,30,11,104,117,32,11,116,119,132,122,99,115
MSTRG.22288.1,423,411,152,244,513,540,279,350,441,278,131,196
MSTRG.22289.1,2796,2791,2748,2998,3060,2592,3194,3466,3354,2960,2369,3148
MSTRG.22290.1,58,78,203,97,93,18,408,105,204,332,91,269
MSTRG.22291.1,202,187,1602,1192,244,132,1734,1843,1994,1950,1582,1691
MSTRG.22292.1,1952,1546,1915,1939,1512,1302,2378,2924,3016,2773,2516,2610
MSTRG.22293.1,98,45,27,24,45,37,80,60,78,58,53,80
MSTRG.22294.1,28,19,339,208,21,11,697,341,540,734,284,452
MSTRG.22298.1,35,47,55,62,59,24,76,31,63,52,36,43
MSTRG.22299.1,1,6,0,0,12,32,2,0,3,0,0,6
MSTRG.22295.1,19817,23010,24170,25010,23052,17109,28923,33406,33046,30405,23733,25458
MSTRG.22296.1,402,480,293,388,449,522,256,369,363,278,365,425
MSTRG.22297.1,5441,22,0,0,21,0,37,0,0,25,31,31
MSTRG.22301.2,0,0,0,0,0,0,0,0,0,0,68,27
MSTRG.22300.1,285,609,205,194,15,352,1169,833,726,414,381,993
MSTRG.22300.2,1374,1208,1255,1355,1933,1109,845,877,1152,812,513,447
MSTRG.22301.1,70,9,100,0,20,349,36,231,202,35,344,234
MSTRG.22300.3,54,19,0,116,94,178,36,29,27,480,38,52
MSTRG.22302.1,3083,2582,2721,2643,2695,2714,3123,3053,3463,3136,2545,2828
MSTRG.22304.1,76,43,205,161,41,109,232,198,293,252,161,200
MSTRG.22304.2,11,17,47,41,15,21,45,29,62,0,33,38
MSTRG.22305.1,341,299,154,234,234,306,238,274,294,208,206,244
MSTRG.22303.1,393,298,237,300,331,301,192,294,271,216,265,209
MSTRG.22306.1,101,83,86,97,88,33,104,139,158,119,128,117
MSTRG.22307.1,129,84,491,283,107,48,625,646,641,664,613,543
MSTRG.22308.1,6,3,13,10,0,0,28,15,16,33,6,28
MSTRG.22309.1,14,6,7,8,7,1,62,25,38,45,6,24
MSTRG.22310.1,297,190,223,270,349,64,247,288,229,465,293,288
MSTRG.22311.1,131,187,48,91,120,85,57,104,50,53,79,58
MSTRG.22312.1,119,68,144,120,119,52,334,182,153,340,147,276
MSTRG.22313.1,1272,1293,877,907,895,1399,996,1256,1456,882,791,917
MSTRG.22314.1,379,265,241,365,396,242,219,222,231,250,292,304
MSTRG.22318.1,516,391,337,460,470,430,266,389,307,313,384,355
MSTRG.22319.1,6,3,16,5,3,2,7,7,3,5,2,4
MSTRG.22316.1,8250,7142,11383,8524,6848,5180,26363,20895,23092,24646,11715,14528
MSTRG.22317.1,74,61,38,51,66,52,53,53,35,56,60,72
MSTRG.22315.1,39,29,51,52,30,18,39,48,54,48,38,44
MSTRG.22320.1,7,8,16,14,20,5,14,43,13,16,22,36
MSTRG.22321.1,31,70,40,34,55,50,37,36,42,27,28,45
MSTRG.22322.1,800,41,419,807,385,991,232,869,822,743,737,863
MSTRG.22322.2,19,672,378,0,624,0,582,0,132,0,0,0
MSTRG.22323.1,123,139,143,137,150,87,63,111,81,64,50,100
MSTRG.22324.1,24,20,8,11,15,31,11,12,9,17,9,10
MSTRG.22325.1,3053,3044,2386,2392,2828,2586,2568,3699,3351,2721,2750,2994
MSTRG.22326.1,306,218,857,656,255,156,804,1080,1002,1004,883,924
MSTRG.22327.1,244,112,1308,509,157,108,1720,1563,1655,1945,1244,1418
MSTRG.22328.1,897,805,2127,1406,789,473,3601,2490,2316,2696,1791,2634
MSTRG.22328.2,77,10,0,3,32,0,125,174,570,551,6,385
MSTRG.22329.1,5177,4986,4218,4481,5018,4294,3750,4995,4511,3825,3507,3604
MSTRG.22330.1,2091,2356,2402,3914,2395,2864,1914,1952,2025,1752,1829,2329
MSTRG.22334.1,4,0,25,0,4,0,31,31,14,60,17,41
MSTRG.22332.1,0,464,326,407,408,3776,407,1070,634,622,824,741
MSTRG.22332.2,3249,1389,2384,3047,535,91,3357,4205,3741,3425,3117,3398
MSTRG.22332.3,1239,2906,348,0,175,0,293,0,593,4,232,281
MSTRG.22333.1,81,73,1201,728,3606,396,1478,1104,1700,1735,816,1653
MSTRG.22331.1,18,12,97,39,0,0,129,114,114,88,71,100
MSTRG.22335.1,4,11,0,0,4,23,7,0,0,0,0,3
MSTRG.22336.1,14,14,10,11,36,18,5,13,27,7,10,30
MSTRG.22337.1,278,371,110,163,233,331,80,100,74,91,167,153
MSTRG.22338.1,77,199,10,0,183,553,7,6,10,0,24,11
MSTRG.22339.1,29,39,0,11,12,110,2,0,0,0,13,4
MSTRG.22340.1,338,366,593,730,439,189,280,270,267,238,231,391
MSTRG.22343.1,15,85,0,0,36,23,29,16,38,11,20,8
MSTRG.22344.1,2031,1614,804,885,1868,1952,1354,1377,1374,1172,839,1031
MSTRG.22345.1,77,72,94,68,41,50,228,206,235,204,89,159
MSTRG.22346.1,4,5,2,4,22,0,1,34,22,6,2,8
MSTRG.22347.1,147,296,170,188,326,47,289,584,319,442,250,108
MSTRG.22348.1,833,1051,1625,1898,990,1012,1931,1758,1776,1692,1770,1920
MSTRG.22349.1,17,31,27,19,56,34,12,21,13,9,10,11
MSTRG.22350.1,6693,7531,6175,5892,7432,7875,6113,8015,7685,6061,7156,7765
MSTRG.22352.1,0,0,1193,594,129,0,2140,2223,2541,1240,1418,1700
MSTRG.22352.4,0,122,40,0,0,0,178,0,87,101,136,266
MSTRG.22352.5,0,0,269,0,577,0,0,23,0,203,0,14
MSTRG.22352.2,182,561,1142,64,5,607,793,569,556,1303,520,703
MSTRG.22352.3,18,0,331,1232,0,0,241,272,142,292,771,573
MSTRG.22352.6,483,0,43,0,0,0,40,53,46,130,0,68
MSTRG.22351.1,18,9,182,105,24,4,221,161,142,144,116,170
MSTRG.22353.1,3373,2896,2814,3102,3112,2284,3375,4912,4334,4033,3791,3687
MSTRG.22354.1,503,724,199,238,585,467,271,384,401,304,170,252
MSTRG.22355.1,10,18,105,126,15,14,153,80,129,124,72,90
MSTRG.22356.1,389,387,216,307,336,418,458,368,451,449,275,347
MSTRG.22358.1,897,1373,439,513,1298,1507,498,528,618,386,385,619
MSTRG.22357.1,9,17,43,59,12,3,21,27,19,21,20,8
MSTRG.22359.1,33598,28016,47880,50316,29454,17693,38828,47049,47114,44571,44039,49420
MSTRG.22359.2,3987,4520,4211,4108,3011,2009,3525,5375,5518,4601,4467,4495
MSTRG.22360.1,67,47,29,16,104,78,34,30,49,25,19,24
MSTRG.22361.1,565,395,516,526,597,355,672,644,733,666,558,643
MSTRG.22362.1,2446,1952,4154,3681,2128,1234,5876,4426,4667,5685,3515,4870
MSTRG.22363.1,0,0,63,15,0,0,65,40,0,0,0,70
MSTRG.22363.2,0,0,5,5,0,0,94,0,55,126,23,21
MSTRG.22364.1,0,5,93,33,3,3,237,74,119,175,49,126
MSTRG.22365.1,93,54,173,91,57,32,1127,185,408,563,185,502
MSTRG.22367.3,269,123,453,270,230,194,1441,424,455,896,287,600
MSTRG.22367.1,40,112,481,179,209,26,1549,12,478,860,268,571
MSTRG.22367.2,40,155,461,212,236,36,1555,412,508,937,275,554
MSTRG.22366.1,2,8,1,9,16,30,4,6,3,6,11,14
MSTRG.22368.1,16,13,29,17,3,6,55,54,49,52,20,27
MSTRG.22369.1,31,16,18,24,19,16,60,34,84,18,25,47
MSTRG.22370.1,278,236,205,239,282,285,214,220,238,126,176,182
MSTRG.22371.1,72,96,5,2,89,52,10,40,25,13,23,27
MSTRG.22374.1,94,50,226,170,52,47,257,235,303,320,232,294
MSTRG.22375.1,15,26,99,109,24,26,12,29,51,43,45,50
MSTRG.22376.1,9,3,9,39,9,0,5,24,24,16,22,18
MSTRG.22378.1,814,908,1016,1282,1208,840,1089,933,1041,898,1046,1286
MSTRG.22379.1,10,23,28,42,60,0,89,12,35,49,69,77
MSTRG.22381.2,0,708,0,0,0,0,42,0,0,159,200,0
MSTRG.22381.1,721,131,622,694,770,799,567,681,674,451,550,556
MSTRG.22382.1,28,29,9,8,48,41,11,10,12,4,7,18
MSTRG.22386.1,485,474,445,278,268,321,486,485,507,589,472,636
MSTRG.22386.2,44,49,288,381,181,130,166,271,484,147,210,172
MSTRG.22386.3,216,97,147,205,76,81,123,268,63,153,172,176
MSTRG.22386.4,227,109,131,130,109,115,259,120,68,280,126,278
MSTRG.22387.1,452,351,284,199,337,331,186,221,268,233,292,393
MSTRG.22387.2,98,195,18,31,145,211,32,42,32,19,35,53
MSTRG.22388.1,145,105,119,99,114,0,99,82,141,109,120,110
MSTRG.22388.2,20,43,62,100,81,96,18,82,38,39,29,55
MSTRG.22385.1,0,0,4,0,0,0,0,0,0,2,0,0
MSTRG.22383.1,82,70,145,97,29,34,118,151,185,62,80,177
MSTRG.22384.1,756,1072,682,681,1117,1184,893,748,1012,813,569,941
MSTRG.22393.3,0,0,0,0,0,0,0,394,0,0,39,410
MSTRG.22394.4,0,0,91,0,62,0,4,48,61,26,38,35
MSTRG.22394.5,0,3,0,0,0,0,4,0,11,24,9,0
MSTRG.22394.7,0,0,23,47,0,0,2,0,0,9,0,0
MSTRG.22394.6,0,0,0,58,0,0,0,0,5,94,0,0
MSTRG.22394.10,0,9,0,0,0,0,0,0,0,0,0,0
MSTRG.22394.9,0,0,0,0,0,42,6,0,0,0,4,0
MSTRG.22394.11,0,0,27,0,0,0,2,0,10,0,0,0
MSTRG.22393.1,319,160,201,335,219,145,1270,111,829,1086,587,678
MSTRG.22393.2,17,4,462,95,16,11,68,358,341,116,0,0
MSTRG.22394.1,642,1187,1690,1509,513,584,2448,1386,2008,2807,1887,2622
MSTRG.22394.2,2513,3131,885,3226,605,3086,974,2727,1989,748,2255,1243
MSTRG.22394.3,1500,0,1765,234,3347,650,798,1323,1091,375,490,666
MSTRG.22394.8,20,0,0,0,0,0,3,0,43,9,0,3
MSTRG.22394.12,10,0,54,0,0,0,22,57,0,6,32,69
MSTRG.22394.13,10,0,0,0,0,0,0,16,66,22,13,0
MSTRG.22390.1,786,469,1151,1064,793,432,1723,1591,1396,1478,776,1100
MSTRG.22390.2,213,133,0,2,0,96,0,0,362,3,162,272
MSTRG.22391.1,156,1399,1153,1079,1798,1259,1299,1501,1457,897,745,1155
MSTRG.22391.2,290,92,40,132,100,95,195,25,131,144,18,181
MSTRG.22391.3,1401,1,18,7,1,1,38,2,43,17,1,71
MSTRG.22392.1,296,277,22,21,250,263,34,40,112,25,19,40
MSTRG.22395.1,300,264,84,100,321,237,172,127,102,103,105,137
MSTRG.22396.1,120,156,54,71,111,110,55,56,82,42,49,47
MSTRG.22397.1,7,31,18,15,7,4,34,30,23,32,25,23
MSTRG.22398.3,0,0,506,294,0,0,2329,0,1752,1319,523,621
MSTRG.22398.4,0,0,531,0,0,0,110,0,0,91,0,331
MSTRG.22398.1,153,3502,3478,5196,1009,3057,2244,5238,3480,3046,3966,1985
MSTRG.22398.2,0,0,597,28,0,0,109,0,0,1089,0,2297
MSTRG.22398.5,3327,30,1,0,2736,0,4,0,0,0,9,16
MSTRG.22400.3,0,0,0,0,4,0,1,1,0,3,3,0
MSTRG.22399.1,202,368,388,103,644,526,664,562,526,168,251,422
MSTRG.22399.2,428,234,97,436,0,51,0,268,270,519,389,288
MSTRG.22400.1,8,12,0,4,6,0,9,6,11,5,5,15
MSTRG.22400.2,4,8,0,2,0,3,1,6,7,0,0,6
MSTRG.22401.1,55,64,191,125,64,27,277,133,172,223,91,175
MSTRG.22403.1,153,108,164,273,147,64,142,192,271,184,129,135
MSTRG.22404.1,58,53,17,11,36,44,38,54,32,15,12,44
MSTRG.22404.2,2,10,0,0,5,16,0,0,2,1,1,0
MSTRG.22406.1,46,79,22,35,91,72,37,26,60,50,26,71
MSTRG.22405.1,395,410,153,198,303,321,130,242,276,192,186,125
MSTRG.22407.2,74000,17920,30652,56732,14627,90560,58992,59665,53159,37715,28992,44026
MSTRG.22407.3,36462,43478,219,414,29959,8498,1944,4473,14110,2361,4974,2735
MSTRG.22407.6,21450,10339,1942,1640,7846,4856,1832,4032,10852,22098,5135,1743
MSTRG.22407.4,13189,5734,1429,3206,11240,26730,4541,6133,4204,5004,1797,2564
MSTRG.22407.5,9236,6182,10051,9052,6727,9688,9130,7818,9392,13396,6600,10522
MSTRG.22407.1,935,59727,0,0,88302,5629,990,21721,12503,0,18772,2006
MSTRG.22407.7,1011,3,31,460,67,0,1607,30,5,960,1,32
MSTRG.22407.9,223,180,76,261,130,4334,167,853,129,136,25,111
MSTRG.22407.8,65,8,18774,354,17,20,1455,0,6,944,4,162
MSTRG.22409.1,184,147,57,297,178,42,106,155,78,0,174,202
MSTRG.22409.2,85,4,113,14,32,112,10,13,121,186,27,6
MSTRG.22408.1,23107,16235,47718,55800,21153,12447,43416,52176,52528,44422,60440,52933
MSTRG.22410.1,66,58,61,61,101,142,41,78,58,37,73,64
MSTRG.22411.1,63,33,43,44,51,26,26,35,72,46,55,56
MSTRG.22412.1,53,56,3,6,41,80,23,18,20,15,32,33
MSTRG.22414.3,0,26,456,0,0,40,76,591,185,214,54,88
MSTRG.22414.4,0,0,167,0,0,0,0,39,58,0,0,0
MSTRG.22414.1,1316,1117,1566,2072,713,536,1748,1863,1730,2134,2026,2246
MSTRG.22414.2,180,0,1039,541,265,20,641,747,1051,227,858,579
MSTRG.22414.5,234,0,0,362,138,0,223,255,425,203,275,477
MSTRG.22413.2,0,0,172,192,0,0,242,50,59,20,95,294
MSTRG.22413.1,277,207,565,352,211,107,959,975,1132,1015,943,798
MSTRG.22416.1,0,0,63,26,0,0,41,0,0,0,0,60
MSTRG.22417.4,0,0,0,0,0,0,138,0,113,31,0,42
MSTRG.22417.5,0,0,0,186,0,5,0,59,16,234,40,161
MSTRG.22417.2,122,34,226,296,82,21,274,218,181,337,295,268
MSTRG.22417.1,132,114,1086,436,118,59,676,657,683,528,458,583
MSTRG.22417.3,30,8,22,5,18,1,0,8,0,52,7,14
MSTRG.22415.1,13,11,190,79,17,2,140,121,143,165,110,138
MSTRG.22418.1,9,5,135,73,7,5,107,77,123,154,85,113
MSTRG.22420.1,17257,15793,15970,18698,15056,11949,19441,23890,22727,19579,19212,21309
MSTRG.22419.1,4656,4975,4839,7369,5831,5446,4751,7916,6724,8069,5080,5575
MSTRG.22421.1,61,0,25,0,0,0,0,0,0,4,0,14
MSTRG.22421.2,26,193,577,526,318,175,871,799,785,1941,418,840
MSTRG.22422.1,2590,2941,1856,2407,3008,2358,2380,2558,2433,2214,1906,2157
MSTRG.22423.3,0,47,0,9,18,0,0,32,14,27,16,15
MSTRG.22423.1,303,218,151,181,200,238,338,366,259,344,253,335
MSTRG.22423.2,42,34,37,97,85,0,86,31,119,77,120,98
MSTRG.22423.4,60,7,4,53,25,7,26,25,16,7,17,58
MSTRG.22425.1,17,4,10,14,9,0,53,30,28,49,6,15
MSTRG.22424.1,624,791,1988,620,577,867,1934,507,636,753,3156,423
MSTRG.22424.2,34370,43762,2114,18606,37644,43501,18565,23472,22290,20380,1134,29386
MSTRG.22424.3,2920,2897,13551,2001,2590,2898,7186,2903,2335,2887,22157,3094
MSTRG.22427.4,0,0,257,0,0,0,1587,490,965,969,0,0
MSTRG.22427.1,567,495,135,138,626,585,316,222,259,156,162,204
MSTRG.22427.2,2273,2134,2257,2192,1530,1057,3622,3792,4064,3310,1981,3271
MSTRG.22427.5,457,0,306,789,757,68,1778,496,1104,1145,491,43
MSTRG.22427.3,150,111,271,100,282,96,712,359,1026,1726,79,1006
MSTRG.22427.6,3424,3736,1115,1420,3997,4285,2534,2628,2269,1855,1620,2246
MSTRG.22427.7,332,404,39,301,0,365,132,88,99,0,155,0
MSTRG.22427.8,272,410,234,114,329,335,189,381,266,207,262,229
MSTRG.22428.1,65,44,175,215,45,0,518,139,236,331,103,297
MSTRG.22429.1,5168,1155,3282,693,0,2793,644,883,306,2014,3760,1441
MSTRG.22429.2,1817,76,554,228,260,4410,127,706,116,645,761,811
MSTRG.22430.1,715,568,699,576,381,469,614,831,886,772,646,915
MSTRG.22430.2,443,522,612,489,628,473,768,1262,1044,843,1211,1051
MSTRG.22431.1,10918,12171,3966,7321,13229,11495,6909,8978,5898,7975,9965,5218
MSTRG.22431.2,3527,2116,4387,2390,1661,3224,2668,4803,5803,3094,2532,6400
MSTRG.22432.1,1294,1269,1319,1440,1068,440,2287,2609,2861,2630,1581,2090
MSTRG.22432.2,1104,271,668,933,377,386,1121,1678,677,1108,1056,1061
MSTRG.22433.1,8065,7777,4809,5764,8639,8055,4946,6950,5683,5415,4334,4452
MSTRG.22434.1,153,187,69,78,160,127,124,138,133,106,66,88
MSTRG.22435.1,3912,4095,1904,1724,4997,4412,1979,2386,2388,1837,2503,1996
MSTRG.22436.1,223,177,183,172,302,179,255,245,236,351,259,245
MSTRG.22437.1,5,23,9,8,18,9,11,15,12,26,9,29
MSTRG.22438.1,108,80,157,74,92,13,121,60,77,104,64,77
MSTRG.22439.1,109,50,102,55,107,52,103,66,73,129,58,52
MSTRG.22440.1,433,240,392,167,368,265,694,454,527,737,433,638
MSTRG.22441.1,124,36,179,100,161,69,325,127,225,327,109,259
MSTRG.22444.1,55,50,31,13,35,38,28,61,35,46,25,23
MSTRG.22445.1,19,23,26,22,8,21,30,22,45,21,35,24
MSTRG.22442.1,177,295,175,185,233,215,137,220,200,201,258,203
MSTRG.22442.2,2534,2219,3270,3982,2457,2283,2667,3627,3460,2882,3055,3383
MSTRG.22443.1,1,1,1,1,1,1,1,1,1,1,1,1
MSTRG.22447.2,103,2,86,71,83,57,276,37,60,136,29,103
MSTRG.22447.4,18,14,17,4,20,0,77,24,41,25,11,41
MSTRG.22447.7,10,93,110,41,4,0,98,51,54,119,62,146
MSTRG.22447.1,7,3,119,87,81,47,204,22,125,179,52,59
MSTRG.22447.3,5,21,41,34,3,0,302,106,28,109,17,107
MSTRG.22447.6,3,2,37,44,68,0,121,81,66,172,49,108
MSTRG.22447.8,3,16,32,31,4,31,103,34,77,138,7,89
MSTRG.22447.5,2,2,18,13,20,2,93,26,17,34,5,58
MSTRG.22446.1,35211,36208,31248,34879,33855,29934,32006,42166,39354,30046,31773,33947
MSTRG.22448.1,749,915,216,114,0,0,378,461,0,0,0,0
MSTRG.22448.2,258,193,403,500,1129,1194,428,451,881,800,652,736
MSTRG.22449.1,50,16,7,10,49,20,15,34,27,18,19,10
MSTRG.22450.1,232,229,113,309,405,72,134,186,80,93,58,94
MSTRG.22450.2,38,218,82,24,57,528,18,107,168,14,154,81
MSTRG.22451.1,559,541,518,582,557,498,509,572,623,528,500,594
MSTRG.22451.2,154,110,127,190,152,111,127,173,196,173,139,200
MSTRG.22452.2,88,83,96,94,98,64,39,61,92,0,71,102
MSTRG.22452.1,167,112,291,319,157,178,464,306,364,388,306,478
MSTRG.22452.3,219,189,380,382,231,131,537,553,533,795,392,553
MSTRG.22452.4,30,24,31,52,42,33,1,1,37,0,63,28
MSTRG.22453.3,0,35,6,66,8,0,105,26,34,159,40,30
MSTRG.22453.2,22,9,50,25,20,7,116,32,40,75,31,94
MSTRG.22453.1,30,0,209,118,38,28,108,87,202,72,71,177
MSTRG.22454.1,179,111,35,27,214,139,82,93,145,90,13,42
MSTRG.22455.1,464,337,658,496,479,309,926,702,816,817,519,872
MSTRG.22456.2,0,27,0,0,163,0,0,335,0,304,0,0
MSTRG.22457.1,0,0,15,7,0,6,36,10,14,6,11,19
MSTRG.22456.1,125,149,242,197,4,155,444,0,410,55,270,353
MSTRG.22458.1,400,412,179,237,377,393,298,264,297,174,267,255
MSTRG.22459.1,36,51,98,74,39,24,240,99,156,185,71,125
MSTRG.22460.1,0,3,0,0,4,2,31,3,0,9,0,11
MSTRG.22461.1,111,66,139,158,127,57,115,191,135,176,115,149
MSTRG.22462.1,20,12,13,4,16,12,85,38,32,41,19,65
MSTRG.22463.1,41,70,18,13,54,71,49,30,31,12,38,32
MSTRG.22464.1,640,605,920,1006,788,566,740,993,963,1062,873,1141
MSTRG.22464.2,116,112,0,0,0,327,362,135,131,80,64,48
MSTRG.22465.1,2,0,6,2,1,0,9,4,2,4,1,5
MSTRG.22466.1,311,317,288,392,301,259,257,308,295,308,277,321
MSTRG.22467.1,2,4,38,4,18,5,24,14,33,29,11,32
MSTRG.22468.1,846,769,1173,957,603,576,1280,1374,1514,1362,1028,1445
MSTRG.22469.1,9,18,6,23,15,34,24,21,19,15,8,12
MSTRG.22468.2,7,0,119,137,184,89,45,121,4,0,94,2
MSTRG.22470.1,75,36,124,118,39,7,199,177,233,245,64,108
MSTRG.22470.2,8,11,37,41,0,22,23,53,32,42,61,51
MSTRG.22471.1,726,542,615,957,651,585,731,882,886,481,594,457
MSTRG.22472.1,351,165,359,216,211,239,996,568,762,1004,357,553
MSTRG.22473.1,228,165,150,231,162,212,236,244,266,198,172,248
MSTRG.22475.2,0,0,846,0,0,0,495,96,44,0,0,0
MSTRG.22475.3,0,0,358,218,0,0,76,1378,165,179,1303,182
MSTRG.22475.4,0,0,0,901,0,0,22,0,149,43,669,134
MSTRG.22475.5,0,0,424,438,0,0,131,434,89,112,560,126
MSTRG.22475.1,302,584,7003,9018,314,406,2341,10331,3885,3557,16526,5506
MSTRG.22475.6,12,4,15,213,45,5,0,8,0,21,1085,24
MSTRG.22474.1,22,45,92,91,25,26,127,118,171,96,94,127
MSTRG.22476.1,22,25,16,15,30,14,26,12,15,20,6,5
MSTRG.22478.2,0,48,0,19,0,97,0,0,16,22,0,9
MSTRG.22477.1,49,16,141,186,77,11,84,156,69,67,133,110
MSTRG.22478.1,26,42,20,38,20,5,3,33,49,20,40,33
MSTRG.22479.1,48,49,78,35,51,39,120,80,111,68,86,116
MSTRG.22480.1,653,380,2864,2381,699,392,1630,2173,2394,1787,2891,2377
MSTRG.22480.2,118,85,404,238,194,95,349,322,228,240,425,270
MSTRG.22481.1,37,21,49,47,20,10,70,84,58,100,49,90
MSTRG.22482.1,23,20,227,132,3,0,330,154,290,313,227,218
MSTRG.22483.1,13,10,66,68,4,4,164,79,115,123,90,102
MSTRG.22486.1,0,5,43,33,25,0,47,45,65,81,24,47
MSTRG.22485.2,0,25,19,45,10,0,62,25,26,5,21,32
MSTRG.22484.1,155,173,738,647,167,46,1247,1071,1700,1193,777,947
MSTRG.22485.1,4098,3654,3503,4013,3643,3467,3874,5412,4249,3768,4384,4297
MSTRG.22487.1,45,24,5,6,14,9,3,9,2,0,6,4
MSTRG.22488.1,10,7,10,16,4,11,49,19,22,13,17,24
MSTRG.22489.1,527,455,540,568,479,402,391,557,571,361,593,547
